date,index,nav,outstanding
"Nov 12, 2013",3161.10,177.92,283850000.00
"Nov 11, 2013",3168.41,178.33,283300000.00
"Nov 08, 2013",3166.11,178.20,282850000.00
"Nov 07, 2013",3124.12,175.84,281550000.00
"Nov 06, 2013",3165.13,178.14,281550000.00
"Nov 05, 2013",3149.96,177.29,281250000.00
"Nov 04, 2013",3158.47,177.77,276800000.00
"Nov 01, 2013",3147.21,177.14,266250000.00
"Oct 31, 2013",3138.09,176.63,266650000.00
"Oct 30, 2013",3149.93,177.29,265750000.00
"Oct 29, 2013",3165.11,178.15,265750000.00
"Oct 28, 2013",3147.36,177.15,265750000.00
"Oct 25, 2013",3143.16,176.91,265750000.00
"Oct 24, 2013",3129.41,176.14,266100000.00
"Oct 23, 2013",3119.20,175.56,265400000.00
"Oct 22, 2013",3133.98,176.39,265850000.00
"Oct 21, 2013",3116.09,175.39,266300000.00
"Oct 18, 2013",3115.77,175.37,266300000.00
"Oct 17, 2013",3095.42,174.23,266400000.00
"Oct 16, 2013",3074.54,173.05,266900000.00
"Oct 15, 2013",3032.27,170.67,266400000.00
"Oct 14, 2013",3053.84,171.89,266750000.00
"Oct 11, 2013",3041.43,171.19,267800000.00
"Oct 10, 2013",3022.43,170.12,266550000.00
"Oct 09, 2013",2957.40,166.46,266200000.00
"Oct 08, 2013",2955.41,166.35,266500000.00
"Oct 07, 2013",2991.39,168.37,266950000.00
"Oct 04, 2013",3017.05,169.82,266950000.00
"Oct 03, 2013",2995.81,168.62,267850000.00
"Oct 02, 2013",3022.95,170.15,268400000.00
"Oct 01, 2013",3024.38,170.23,268400000.00
"Sep 30, 2013",3000.18,168.87,267700000.00
"Sep 27, 2013",3018.24,169.89,267700000.00
"Sep 26, 2013",3030.41,170.57,269250000.00
"Sep 25, 2013",3019.31,169.95,270350000.00
"Sep 24, 2013",3027.52,170.41,270900000.00
"Sep 23, 2013",3035.09,171.67,269450000.00
"Sep 20, 2013",3049.47,172.49,269450000.00
"Sep 19, 2013",3071.61,173.74,268350000.00
"Sep 18, 2013",3076.81,174.03,268000000.00
"Sep 17, 2013",3039.75,171.94,266800000.00
"Sep 16, 2013",3026.94,171.21,266000000.00
"Sep 13, 2013",3009.79,170.25,265800000.00
"Sep 12, 2013",3001.62,169.78,265550000.00
"Sep 11, 2013",3010.94,170.31,263650000.00
"Sep 10, 2013",3001.36,169.77,263400000.00
"Sep 09, 2013",2979.45,168.53,263600000.00
"Sep 06, 2013",2949.80,166.85,263850000.00
"Sep 05, 2013",2949.27,166.82,263850000.00
"Sep 04, 2013",2945.62,166.62,263850000.00
"Sep 03, 2013",2921.23,165.24,263850000.00
"Aug 30, 2013",2908.96,164.54,264050000.00
"Aug 29, 2013",2917.96,165.05,263850000.00
"Aug 28, 2013",2911.83,164.71,263650000.00
"Aug 27, 2013",2903.29,164.22,264150000.00
"Aug 26, 2013",2950.13,166.87,264850000.00
"Aug 23, 2013",2962.06,167.55,264500000.00
"Aug 22, 2013",2949.96,166.87,264500000.00
"Aug 21, 2013",2924.73,165.44,265450000.00
"Aug 20, 2013",2941.58,166.39,267450000.00
"Aug 19, 2013",2930.27,165.75,267750000.00
"Aug 16, 2013",2947.46,166.73,267650000.00
"Aug 15, 2013",2957.08,167.27,267750000.00
"Aug 14, 2013",2999.42,169.67,268250000.00
"Aug 13, 2013",3014.43,170.52,267350000.00
"Aug 12, 2013",3005.42,170.01,267350000.00
"Aug 09, 2013",3008.79,170.20,267350000.00
"Aug 08, 2013",3019.00,170.78,267150000.00
"Aug 07, 2013",3006.63,170.08,265650000.00
"Aug 06, 2013",3017.16,170.67,265650000.00
"Aug 05, 2013",3034.43,171.65,265650000.00
"Aug 02, 2013",3038.63,171.89,264500000.00
"Aug 01, 2013",3033.59,171.60,263950000.00
"Jul 31, 2013",2995.72,169.46,263800000.00
"Jul 30, 2013",2995.68,169.46,263800000.00
"Jul 29, 2013",2994.45,169.39,263400000.00
"Jul 26, 2013",3005.51,170.02,263400000.00
"Jul 25, 2013",3003.01,169.87,263600000.00
"Jul 24, 2013",2995.30,169.44,263600000.00
"Jul 23, 2013",3006.72,170.09,262500000.00
"Jul 22, 2013",3012.30,170.40,262500000.00
"Jul 19, 2013",3006.13,170.05,262200000.00
"Jul 18, 2013",3001.21,169.77,262450000.00
"Jul 17, 2013",2985.85,168.91,262150000.00
"Jul 16, 2013",2977.26,168.42,261450000.00
"Jul 15, 2013",2988.35,169.05,260700000.00
"Jul 12, 2013",2984.24,168.81,259500000.00
"Jul 11, 2013",2975.06,168.29,258600000.00
"Jul 10, 2013",2934.97,166.02,258450000.00
"Jul 09, 2013",2934.31,165.98,257600000.00
"Jul 08, 2013",2913.20,164.79,257600000.00
"Jul 05, 2013",2897.12,163.88,258600000.00
"Jul 03, 2013",2867.85,162.23,258750000.00
"Jul 02, 2013",2865.48,162.09,259750000.00
"Jul 01, 2013",2866.41,162.15,266300000.00
"Jun 28, 2013",2850.66,161.26,265300000.00
"Jun 27, 2013",2862.92,161.95,264250000.00
"Jun 26, 2013",2845.04,160.94,263100000.00
"Jun 25, 2013",2817.44,160.18,261600000.00
"Jun 24, 2013",2790.66,158.66,261700000.00
"Jun 21, 2013",2824.97,160.61,261700000.00
"Jun 20, 2013",2817.44,160.18,260400000.00
"Jun 19, 2013",2889.25,164.26,260500000.00
"Jun 18, 2013",2929.81,166.57,259950000.00
"Jun 17, 2013",2907.12,165.28,259750000.00
"Jun 14, 2013",2885.24,164.04,259750000.00
"Jun 13, 2013",2902.32,165.01,259750000.00
"Jun 12, 2013",2859.62,162.58,259750000.00
"Jun 11, 2013",2883.07,163.92,259400000.00
"Jun 10, 2013",2912.63,165.59,259400000.00
"Jun 07, 2013",2913.46,165.64,259400000.00
"Jun 06, 2013",2876.50,163.54,259400000.00
"Jun 05, 2013",2851.89,162.14,259400000.00
"Jun 04, 2013",2891.02,164.37,259250000.00
"Jun 03, 2013",2906.91,165.27,259050000.00
"May 31, 2013",2889.46,164.28,259150000.00
"May 30, 2013",2931.39,166.66,259450000.00
"May 29, 2013",2920.18,166.03,259750000.00
"May 28, 2013",2940.45,167.18,261350000.00
"May 24, 2013",2921.88,166.13,261350000.00
"May 23, 2013",2923.43,166.21,261500000.00
"May 22, 2013",2931.58,166.68,261700000.00
"May 21, 2013",2955.69,168.05,261700000.00
"May 20, 2013",2950.53,167.75,262000000.00
"May 17, 2013",2952.56,167.87,262650000.00
"May 16, 2013",2922.40,166.16,262650000.00
"May 15, 2013",2936.98,166.98,262650000.00
"May 14, 2013",2921.12,166.08,261900000.00
"May 13, 2013",2891.17,164.38,261700000.00
"May 10, 2013",2890.77,164.36,261600000.00
"May 09, 2013",2878.30,163.65,261250000.00
"May 08, 2013",2887.61,164.18,260650000.00
"May 07, 2013",2874.46,163.43,259200000.00
"May 06, 2013",2859.34,162.58,258800000.00
"May 03, 2013",2853.88,162.27,258800000.00
"May 02, 2013",2823.82,160.56,259000000.00
"May 01, 2013",2797.28,159.05,257650000.00
"Apr 30, 2013",2823.42,160.54,257750000.00
"Apr 29, 2013",2816.39,160.14,257750000.00
"Apr 26, 2013",2796.24,158.99,257750000.00
"Apr 25, 2013",2801.28,159.28,257750000.00
"Apr 24, 2013",2789.93,158.63,257200000.00
"Apr 23, 2013",2789.56,158.61,256750000.00
"Apr 22, 2013",2760.80,156.98,256750000.00
"Apr 19, 2013",2747.94,156.25,258000000.00
"Apr 18, 2013",2723.72,154.87,257750000.00
"Apr 17, 2013",2742.01,155.91,258900000.00
"Apr 16, 2013",2781.86,158.18,258700000.00
"Apr 15, 2013",2742.63,155.95,260200000.00
"Apr 12, 2013",2807.10,159.61,260450000.00
"Apr 11, 2013",2815.02,160.06,260300000.00
"Apr 10, 2013",2804.81,159.48,260700000.00
"Apr 09, 2013",2770.84,157.55,260700000.00
"Apr 08, 2013",2761.05,157.00,260700000.00
"Apr 05, 2013",2742.86,155.96,260900000.00
"Apr 04, 2013",2754.67,156.63,261350000.00
"Apr 03, 2013",2743.38,155.99,260700000.00
"Apr 02, 2013",2772.11,157.63,260400000.00
"Apr 01, 2013",2757.83,156.81,260500000.00
"Mar 28, 2013",2770.05,157.51,259050000.00
"Mar 27, 2013",2758.85,156.87,258750000.00
"Mar 26, 2013",2760.32,156.96,257850000.00
"Mar 25, 2013",2738.08,155.70,257100000.00
"Mar 22, 2013",2747.25,156.96,256200000.00
"Mar 21, 2013",2727.69,155.84,256050000.00
"Mar 20, 2013",2750.42,157.14,255700000.00
"Mar 19, 2013",2732.09,156.10,255150000.00
"Mar 18, 2013",2738.68,156.47,254450000.00
"Mar 15, 2013",2753.82,157.34,254600000.00
"Mar 14, 2013",2758.30,157.59,255150000.00
"Mar 13, 2013",2742.87,156.71,255300000.00
"Mar 12, 2013",2738.35,156.46,255500000.00
"Mar 11, 2013",2744.81,156.83,255150000.00
"Mar 08, 2013",2735.67,156.30,254800000.00
"Mar 07, 2013",2723.27,155.60,254450000.00
"Mar 06, 2013",2718.07,155.30,254350000.00
"Mar 05, 2013",2714.35,155.09,253400000.00
"Mar 04, 2013",2688.54,153.61,251500000.00
"Mar 01, 2013",2676.18,152.91,245850000.00
"Feb 28, 2013",2669.92,152.55,245750000.00
"Feb 27, 2013",2672.11,152.68,245750000.00
"Feb 26, 2013",2637.89,150.72,245450000.00
"Feb 25, 2013",2621.46,149.78,245200000.00
"Feb 22, 2013",2670.36,152.58,245350000.00
"Feb 21, 2013",2646.75,151.23,245150000.00
"Feb 20, 2013",2662.94,152.15,245150000.00
"Feb 19, 2013",2696.26,154.06,245350000.00
"Feb 15, 2013",2676.21,152.91,244300000.00
"Feb 14, 2013",2678.77,153.06,244300000.00
"Feb 13, 2013",2676.60,152.93,243900000.00
"Feb 12, 2013",2673.77,152.77,243800000.00
"Feb 11, 2013",2669.37,152.52,243650000.00
"Feb 08, 2013",2670.85,152.61,243800000.00
"Feb 07, 2013",2655.84,151.75,243650000.00
"Feb 06, 2013",2659.55,151.96,243550000.00
"Feb 05, 2013",2657.76,151.86,243000000.00
"Feb 04, 2013",2630.05,150.28,243100000.00
"Feb 01, 2013",2660.70,152.03,243100000.00
"Jan 31, 2013",2634.16,150.51,244100000.00
"Jan 30, 2013",2640.77,150.89,243900000.00
"Jan 29, 2013",2650.43,151.44,243550000.00
"Jan 28, 2013",2636.83,150.67,243550000.00
"Jan 25, 2013",2641.64,150.94,243750000.00
"Jan 24, 2013",2627.33,150.13,245700000.00
"Jan 23, 2013",2627.23,150.12,246200000.00
"Jan 22, 2013",2623.22,149.89,246400000.00
"Jan 18, 2013",2611.54,149.22,246400000.00
"Jan 17, 2013",2602.64,148.72,245800000.00
"Jan 16, 2013",2588.02,147.88,245050000.00
"Jan 15, 2013",2587.20,147.83,245600000.00
"Jan 14, 2013",2584.27,147.67,245600000.00
"Jan 11, 2013",2586.69,147.81,245750000.00
"Jan 10, 2013",2586.52,147.80,245750000.00
"Jan 09, 2013",2567.02,146.68,245850000.00
"Jan 08, 2013",2560.17,146.29,245650000.00
"Jan 07, 2013",2567.63,146.71,245400000.00
"Jan 04, 2013",2575.66,147.18,245350000.00
"Jan 03, 2013",2563.19,146.47,245150000.00
"Jan 02, 2013",2568.55,146.77,245250000.00
"Dec 31, 2012",2504.44,143.11,243950000.00
"Dec 28, 2012",2462.71,140.72,243300000.00
"Dec 27, 2012",2489.97,142.28,242700000.00
"Dec 26, 2012",2492.54,142.43,242700000.00
"Dec 24, 2012",2504.51,143.11,242250000.00
"Dec 21, 2012",2510.32,143.45,241050000.00
"Dec 20, 2012",2533.91,144.79,240000000.00
"Dec 19, 2012",2519.54,143.97,240400000.00
"Dec 18, 2012",2538.72,146.01,240550000.00
"Dec 17, 2012",2509.84,144.35,239750000.00
"Dec 14, 2012",2480.36,142.65,239300000.00
"Dec 13, 2012",2490.56,143.24,239050000.00
"Dec 12, 2012",2505.76,144.11,238250000.00
"Dec 11, 2012",2504.08,144.02,236150000.00
"Dec 10, 2012",2487.78,143.08,231300000.00
"Dec 07, 2012",2486.84,143.02,230850000.00
"Dec 06, 2012",2479.40,142.60,230150000.00
"Dec 05, 2012",2470.59,142.09,230150000.00
"Dec 04, 2012",2465.90,141.82,229150000.00
"Dec 03, 2012",2470.07,142.06,228800000.00
"Nov 30, 2012",2481.82,142.73,228700000.00
"Nov 29, 2012",2481.42,142.71,228050000.00
"Nov 28, 2012",2470.47,142.08,227450000.00
"Nov 27, 2012",2450.48,140.93,226750000.00
"Nov 26, 2012",2463.12,141.65,226750000.00
"Nov 23, 2012",2468.06,141.94,226700000.00
"Nov 21, 2012",2435.97,140.10,226450000.00
"Nov 20, 2012",2430.29,139.77,226250000.00
"Nov 19, 2012",2428.47,139.66,226600000.00
"Nov 16, 2012",2381.02,136.94,226700000.00
"Nov 15, 2012",2369.32,136.26,226900000.00
"Nov 14, 2012",2372.94,136.47,227050000.00
"Nov 13, 2012",2405.38,138.34,227650000.00
"Nov 12, 2012",2414.24,138.85,227650000.00
"Nov 09, 2012",2413.92,138.83,227450000.00
"Nov 08, 2012",2409.72,138.59,227500000.00
"Nov 07, 2012",2439.48,140.30,227500000.00
"Nov 06, 2012",2496.46,143.58,227600000.00
"Nov 05, 2012",2476.94,142.46,228250000.00
"Nov 02, 2012",2471.30,142.13,229450000.00
"Nov 01, 2012",2494.67,143.48,233900000.00
"Oct 31, 2012",2467.51,141.91,232850000.00
"Oct 26, 2012",2466.80,141.88,229900000.00
"Oct 25, 2012",2468.60,141.98,229750000.00
"Oct 24, 2012",2461.18,141.55,230150000.00
"Oct 23, 2012",2468.78,141.99,230100000.00
"Oct 22, 2012",2504.96,144.07,229600000.00
"Oct 19, 2012",2503.80,144.00,229000000.00
"Oct 18, 2012",2545.95,146.43,227850000.00
"Oct 17, 2012",2552.05,146.78,227400000.00
"Oct 16, 2012",2541.28,146.16,227400000.00
"Oct 15, 2012",2515.44,144.67,227550000.00
"Oct 12, 2012",2495.28,143.52,227550000.00
"Oct 11, 2012",2502.66,143.94,228100000.00
"Oct 10, 2012",2501.75,143.89,228250000.00
"Oct 09, 2012",2517.14,144.77,228050000.00
"Oct 08, 2012",2542.21,146.22,228000000.00
"Oct 05, 2012",2551.03,146.72,227700000.00
"Oct 04, 2012",2550.98,146.72,227450000.00
"Oct 03, 2012",2532.79,145.68,227350000.00
"Oct 02, 2012",2523.08,145.12,226000000.00
"Oct 01, 2012",2520.71,144.98,219700000.00
"Sep 28, 2012",2513.93,144.59,218000000.00
"Sep 27, 2012",2525.23,145.24,218000000.00
"Sep 26, 2012",2500.92,143.85,218050000.00
"Sep 25, 2012",2514.83,144.65,216350000.00
"Sep 24, 2012",2541.23,146.97,218250000.00
"Sep 21, 2012",2546.92,147.30,217950000.00
"Sep 20, 2012",2547.11,147.31,217650000.00
"Sep 19, 2012",2548.11,147.37,216000000.00
"Sep 18, 2012",2545.05,147.19,215050000.00
"Sep 17, 2012",2548.26,147.38,215050000.00
"Sep 14, 2012",2556.13,147.84,213950000.00
"Sep 13, 2012",2546.03,147.25,213650000.00
"Sep 12, 2012",2504.84,144.87,213650000.00
"Sep 11, 2012",2498.95,144.53,213650000.00
"Sep 10, 2012",2491.11,144.08,213650000.00
"Sep 07, 2012",2506.37,144.96,215000000.00
"Sep 06, 2012",2496.12,144.37,215000000.00
"Sep 05, 2012",2445.81,141.46,217700000.00
"Sep 04, 2012",2447.80,141.58,220900000.00
"Aug 31, 2012",2450.60,141.74,220900000.00
"Aug 30, 2012",2438.20,141.02,221050000.00
"Aug 29, 2012",2457.05,142.11,221250000.00
"Aug 28, 2012",2454.39,141.96,221250000.00
"Aug 27, 2012",2456.22,142.06,221250000.00
"Aug 24, 2012",2457.40,142.13,221050000.00
"Aug 23, 2012",2441.29,141.20,221050000.00
"Aug 22, 2012",2461.12,142.35,221050000.00
"Aug 21, 2012",2460.41,142.31,221050000.00
"Aug 20, 2012",2468.99,142.80,221200000.00
"Aug 17, 2012",2469.00,142.81,221400000.00
"Aug 16, 2012",2464.38,142.54,221400000.00
"Aug 15, 2012",2446.82,141.52,221400000.00
"Aug 14, 2012",2443.16,141.31,221600000.00
"Aug 13, 2012",2443.05,141.31,221600000.00
"Aug 10, 2012",2445.64,141.46,221600000.00
"Aug 09, 2012",2440.23,141.15,221600000.00
"Aug 08, 2012",2438.16,141.03,221900000.00
"Aug 07, 2012",2435.88,140.89,222400000.00
"Aug 06, 2012",2423.46,140.18,227850000.00
"Aug 03, 2012",2417.77,139.85,221550000.00
"Aug 02, 2012",2372.31,137.22,221850000.00
"Aug 01, 2012",2389.73,138.25,222050000.00
"Jul 31, 2012",2396.62,138.63,224750000.00
"Jul 30, 2012",2406.99,139.23,224000000.00
"Jul 27, 2012",2408.07,139.29,223600000.00
"Jul 26, 2012",2362.85,136.67,223000000.00
"Jul 25, 2012",2324.33,134.45,223050000.00
"Jul 24, 2012",2325.02,134.49,223000000.00
"Jul 23, 2012",2346.22,135.71,223450000.00
"Jul 20, 2012",2367.26,136.93,223250000.00
"Jul 19, 2012",2391.27,138.32,223050000.00
"Jul 18, 2012",2384.54,137.93,222600000.00
"Jul 17, 2012",2368.36,137.00,221700000.00
"Jul 16, 2012",2350.94,135.99,221200000.00
"Jul 13, 2012",2356.40,136.30,220300000.00
"Jul 12, 2012",2318.09,134.09,220800000.00
"Jul 11, 2012",2329.71,134.76,219950000.00
"Jul 10, 2012",2329.46,134.75,220100000.00
"Jul 09, 2012",2348.52,135.85,219350000.00
"Jul 06, 2012",2352.34,136.07,220850000.00
"Jul 05, 2012",2373.91,137.32,221450000.00
"Jul 03, 2012",2385.06,137.96,221550000.00
"Jul 02, 2012",2369.75,137.08,218100000.00
"Jun 29, 2012",2363.79,136.74,216250000.00
"Jun 28, 2012",2306.22,133.41,217200000.00
"Jun 27, 2012",2310.98,133.68,217350000.00
"Jun 26, 2012",2289.86,132.46,216450000.00
"Jun 25, 2012",2278.98,131.83,216350000.00
"Jun 22, 2012",2315.65,133.95,214650000.00
"Jun 21, 2012",2299.16,133.00,215300000.00
"Jun 20, 2012",2351.14,136.01,216000000.00
"Jun 19, 2012",2355.01,136.23,215950000.00
"Jun 18, 2012",2332.07,135.54,216450000.00
"Jun 15, 2012",2328.66,135.34,217500000.00
"Jun 14, 2012",2304.83,133.96,216650000.00
"Jun 13, 2012",2280.13,132.52,217350000.00
"Jun 12, 2012",2295.40,133.41,217100000.00
"Jun 11, 2012",2268.94,131.87,216500000.00
"Jun 08, 2012",2297.82,133.55,216350000.00
"Jun 07, 2012",2279.28,132.48,216150000.00
"Jun 06, 2012",2279.42,132.48,214750000.00
"Jun 05, 2012",2227.45,129.46,214000000.00
"Jun 04, 2012",2214.70,128.72,212450000.00
"Jun 01, 2012",2214.41,128.71,214650000.00
"May 31, 2012",2270.25,131.95,213250000.00
"May 30, 2012",2275.19,132.23,213200000.00
"May 29, 2012",2307.57,134.11,213000000.00
"May 25, 2012",2281.92,132.63,212850000.00
"May 24, 2012",2286.87,132.92,212850000.00
"May 23, 2012",2283.36,132.71,212900000.00
"May 22, 2012",2279.40,132.48,212950000.00
"May 21, 2012",2278.24,132.42,213450000.00
"May 18, 2012",2242.25,130.32,213800000.00
"May 17, 2012",2258.93,131.29,212600000.00
"May 16, 2012",2293.21,133.29,210550000.00
"May 15, 2012",2302.56,133.83,210350000.00
"May 14, 2012",2315.45,134.58,210250000.00
"May 11, 2012",2341.23,136.08,210500000.00
"May 10, 2012",2348.93,136.53,210500000.00
"May 09, 2012",2342.31,136.14,210400000.00
"May 08, 2012",2357.45,137.02,210850000.00
"May 07, 2012",2367.26,137.59,211300000.00
"May 04, 2012",2366.39,137.54,211500000.00
"May 03, 2012",2405.17,139.79,211750000.00
"May 02, 2012",2423.29,140.85,214050000.00
"May 01, 2012",2429.10,141.18,215050000.00
"Apr 30, 2012",2415.42,140.39,214950000.00
"Apr 27, 2012",2424.78,140.93,214600000.00
"Apr 26, 2012",2418.89,140.59,214200000.00
"Apr 25, 2012",2402.71,139.65,214200000.00
"Apr 24, 2012",2370.04,137.76,214000000.00
"Apr 23, 2012",2361.35,137.26,214550000.00
"Apr 20, 2012",2381.32,138.42,213500000.00
"Apr 19, 2012",2378.48,138.25,212700000.00
"Apr 18, 2012",2392.57,139.07,212250000.00
"Apr 17, 2012",2402.29,139.63,212250000.00
"Apr 16, 2012",2365.65,137.51,212250000.00
"Apr 13, 2012",2366.84,137.58,212650000.00
"Apr 12, 2012",2396.69,139.31,212650000.00
"Apr 11, 2012",2364.09,137.42,211700000.00
"Apr 10, 2012",2346.27,136.39,213000000.00
"Apr 09, 2012",2387.03,138.75,212600000.00
"Apr 05, 2012",2414.40,140.34,212800000.00
"Apr 04, 2012",2415.05,140.38,212800000.00
"Apr 03, 2012",2439.89,141.82,212300000.00
"Apr 02, 2012",2449.08,142.35,212300000.00
"Mar 30, 2012",2430.67,141.28,211000000.00
"Mar 29, 2012",2421.70,140.76,211350000.00
"Mar 28, 2012",2425.55,140.99,211450000.00
"Mar 27, 2012",2437.01,141.65,211750000.00
"Mar 26, 2012",2443.64,142.04,211600000.00
"Mar 23, 2012",2410.16,140.72,211450000.00
"Mar 22, 2012",2402.71,140.29,211150000.00
"Mar 21, 2012",2420.02,141.30,210700000.00
"Mar 20, 2012",2424.46,141.55,210350000.00
"Mar 19, 2012",2431.73,141.98,210500000.00
"Mar 16, 2012",2422.09,141.42,210900000.00
"Mar 15, 2012",2419.37,141.26,210800000.00
"Mar 14, 2012",2404.98,140.42,210500000.00
"Mar 13, 2012",2407.79,140.58,210600000.00
"Mar 12, 2012",2364.10,138.04,210600000.00
"Mar 09, 2012",2363.56,138.01,210300000.00
"Mar 08, 2012",2355.01,137.51,210100000.00
"Mar 07, 2012",2331.89,136.16,209800000.00
"Mar 06, 2012",2315.21,135.19,208150000.00
"Mar 05, 2012",2351.28,137.29,208600000.00
"Mar 02, 2012",2360.28,137.82,208500000.00
"Mar 01, 2012",2367.87,138.26,207250000.00
"Feb 29, 2012",2353.23,137.41,207800000.00
"Feb 28, 2012",2364.03,138.03,207550000.00
"Feb 27, 2012",2355.74,137.55,207650000.00
"Feb 24, 2012",2352.34,137.35,210700000.00
"Feb 23, 2012",2348.11,137.11,212650000.00
"Feb 22, 2012",2337.67,136.50,212400000.00
"Feb 21, 2012",2345.41,136.95,212550000.00
"Feb 17, 2012",2343.67,136.85,212550000.00
"Feb 16, 2012",2338.12,136.53,212300000.00
"Feb 15, 2012",2312.28,135.02,211450000.00
"Feb 14, 2012",2324.00,135.71,211250000.00
"Feb 13, 2012",2325.81,135.81,211250000.00
"Feb 10, 2012",2309.60,134.87,211250000.00
"Feb 09, 2012",2325.56,135.80,211300000.00
"Feb 08, 2012",2322.11,135.60,211300000.00
"Feb 07, 2012",2316.27,135.26,211600000.00
"Feb 06, 2012",2311.55,134.98,211800000.00
"Feb 03, 2012",2312.49,135.04,211800000.00
"Feb 02, 2012",2278.92,133.08,211950000.00
"Feb 01, 2012",2276.24,132.92,213150000.00
"Jan 31, 2012",2255.69,131.73,213750000.00
"Jan 30, 2012",2256.72,131.79,213300000.00
"Jan 27, 2012",2262.35,132.12,213600000.00
"Jan 26, 2012",2265.84,132.32,213600000.00
"Jan 25, 2012",2278.83,133.08,213600000.00
"Jan 24, 2012",2259.22,131.93,213800000.00
"Jan 23, 2012",2261.47,132.07,213800000.00
"Jan 20, 2012",2260.37,132.00,213950000.00
"Jan 19, 2012",2258.80,131.91,213300000.00
"Jan 18, 2012",2247.64,131.26,212000000.00
"Jan 17, 2012",2222.59,129.80,211900000.00
"Jan 13, 2012",2214.73,129.34,213150000.00
"Jan 12, 2012",2225.74,129.99,212250000.00
"Jan 11, 2012",2220.48,129.68,212250000.00
"Jan 10, 2012",2219.58,129.63,211900000.00
"Jan 09, 2012",2200.00,128.49,210500000.00
"Jan 06, 2012",2194.98,128.19,210700000.00
"Jan 05, 2012",2199.73,128.47,210350000.00
"Jan 04, 2012",2193.28,128.10,209800000.00
"Jan 03, 2012",2192.40,128.04,207850000.00
"Dec 30, 2011",2158.94,126.09,208050000.00
"Dec 29, 2011",2168.12,126.63,207600000.00
"Dec 28, 2011",2145.09,125.29,207750000.00
"Dec 27, 2011",2171.71,126.84,207600000.00
"Dec 23, 2011",2171.50,126.82,207450000.00
"Dec 22, 2011",2152.04,125.69,207200000.00
"Dec 21, 2011",2133.86,125.39,207200000.00
"Dec 20, 2011",2129.67,125.15,206450000.00
"Dec 19, 2011",2067.67,121.51,206350000.00
"Dec 16, 2011",2092.18,122.95,206050000.00
"Dec 15, 2011",2085.44,122.56,205450000.00
"Dec 14, 2011",2078.51,122.15,204450000.00
"Dec 13, 2011",2102.15,123.54,204050000.00
